
    influenza_us-regions seed82 ep19 val_pinball=0.1148 best=0.0871
    influenza_us-regions seed82 ep20 val_pinball=0.1133 best=0.0871
    influenza_us-regions seed82 ep21 val_pinball=0.1181 best=0.0871
    influenza_us-regions seed82 ep22 val_pinball=0.0998 best=0.0871
    influenza_us-regions seed82 ep23 val_pinball=0.1272 best=0.0871
    influenza_us-regions seed82 ep24 val_pinball=0.1169 best=0.0871
    influenza_us-regions seed82 ep25 val_pinball=0.1225 best=0.0871
done in 142s; bias_c={3: 0.050000000000000044, 5: 0.050000000000000044, 10: -0.09999999999999987, 15: -0.09999999999999987}

===== ceiling influenza_us-states seed42 :: 2026-08-11 02:37:07 =====
